SeniorCitizen,Partner,Dependents,tenure,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,PaymentMethod_1,PaymentMethod_2,PaymentMethod_3,Contract_1,Contract_2,InternetService_1,InternetService_2
0.0,0.0,0.0,0.3902543753988342,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.05656831424966939,0.2115271356484382,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,-1.2802480369298872,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5068572008645874,-0.9855026946617215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-1.0357842692720256,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8161124452444045,-0.7285992337338113,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,-1.1987601143772666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.29257546217363534,-0.9047874479216199,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.6125732136881425,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5934014746682681,1.6041794879840752,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,-0.7098325790615434,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5251394447178522,-0.676803825331035,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,-1.1580161531009565,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5169484549182507,-0.8717425067856067,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,-0.8728084241667844,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-1.316261996913682,-0.899206426488101,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,-1.1172721918246462,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-1.3079518860712889,-0.9479135226351751,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,-1.2802480369298872,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.29910442980475827,-0.9827452730048447,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.6125732136881425,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.5324439998586963,2.6283961882144435,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,1.0,0.0,0.9199258719908677,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4305233021573619,0.8749186675465184,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,1.0,0.30876645284621373,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,-1.2830215535441092,-0.5319840399118584,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,1.0014137945434884,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-1.492436346772417,-0.5151747974915366,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,-1.2802480369298872,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4737358785378063,-0.9724876644412624,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,-1.2802480369298872,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0039209502824906,-0.9654507243729126,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,-1.2802480369298872,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.316261996913682,-0.996245609436914,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.797693988161937,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.533568676603037,0.7924827896925258,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.3495104141225239,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.1169384577390375,0.8402192734163791,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.43099833667514437,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.28082218595149305,0.04758187361716305,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,0.5939741817803856,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-1.5123806127941606,-0.6144860958856163,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,-1.1987601143772666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4786028240004507,-0.9468105539724244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.3681094460302807,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.4853700337171572,1.2667813740486136,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,1.0,0.9199258719908677,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-0.3173866736580231,0.3690972388090138,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,-0.13941712119319938,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-1.519028701468075,-0.7737547707868281,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,1.0,-0.8320644628904742,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6399380953856697,-0.5809337891647378,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.3681094460302807,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.342973472652132,2.05308773372364,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.10504664646466227,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.2166597878477556,0.5351602006727703,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,0.0,-0.9135523854430948,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8310706447607126,-0.6039858342162289,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,1.0,-0.22090504374581998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.36404241541821647,-0.15631291337894476,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0421577558197987,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0138930832933621,1.5593327821566287,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.8791819107145575,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.4942174899836878,1.6883801156984692,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,-0.954296346719405,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-1.4940983689408955,-0.9284792147975065,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,-1.2395040756535771,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-1.5123806127941606,-0.9948779282951031,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,-1.076528230548336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14299346701055823,-0.8154469862388072,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,-0.26164900502213023,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8792692876465931,0.030221146865466068,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,-0.954296346719405,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-1.4808021915930667,-0.9252364869290193,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,-0.9950403079957154,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.33400689534280936,-0.8106601022424688,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.8320644628904742,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5535129426247808,-0.6050005653859596,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,-0.7098325790615434,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5218154003808949,-0.7075545916485265,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.43099833667514437,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5119623884128149,0.5727934914458265,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.3902543753988342,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.1800953001412255,0.8557490721879101,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,-0.05792919864057878,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.015017760037703557,-0.12750337190789465,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.3681094460302807,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.8692971546357212,1.6089001938606486,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,0.0,0.0,-0.5876006952326126,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.6864747161030716,-0.3430013892361408,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,-1.2802480369298872,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-1.4891123024354598,-0.9985397842554357,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,1.1643896396487294,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.974004551249875,1.4801837509176334,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,-0.9135523854430948,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5003282332334644,-0.6556268270062202,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,-1.2802480369298872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22775659760296887,-0.9757524516830047,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,-0.5876006952326126,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.29091344000515673,-0.40759123412682613,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,-0.34313692757475084,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.3246912287988672,0.11433353708683985,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,1.0,-1.1987601143772666,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-1.5123806127941606,-0.983230579216455,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.7162060656093165,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-1.4841262359300238,-0.5710070711999808,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,1.0,1.0,-1.2802480369298872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6730594177124508,-0.9877086319872231,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-1.2395040756535771,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.34397902835368127,-0.9688478678541848,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.6283446565089228,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,-1.5007464576148102,-0.8522640802014281,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,1.0,1.0,1.4903413298592119,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.336325383978217,2.2123122898783416,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.0,1.0,0.0,1.6125732136881425,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7945061570541828,1.7728675152651783,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,-1.1987601143772666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3141817503638577,-0.9145818096468469,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,1.0,0.7162060656093165,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.34409814939647304,0.679053492415236,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.8384379494382472,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-1.4808021915930667,-0.5448005357730223,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,1.0,0.0,1.0421577558197987,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.472611201793465,1.813434702681152,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.5532302205040753,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.1317775362125535,-0.35030304178355093,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,0.0,1.6125732136881425,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5989248865978414,2.549269216348703,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,-1.2802480369298872,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3125197281953791,-0.9746274236469988,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,1.0,-1.076528230548336,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.9723425290813963,-0.7784975360366563,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.6125732136881425,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.4670877898638916,1.5352660059354066,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,-1.1580161531009565,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.31572465148954454,-0.9021403231310181,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.797693988161937,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-1.510718590625682,-0.5521904258134526,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,-1.2395040756535771,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-1.4741541029191518,-0.9920102097719511,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,1.0,0.0,1.3273654847539706,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-1.510718590625682,-0.42501813899828833,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,1.0,0.0,0.43099833667514437,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.2033636104999268,0.9287435382887563,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,-1.1580161531009565,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.1767712558042682,-0.8219765607222919,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,0.0,-0.3023929662984404,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.806140312233533,-0.04669988767477297,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,1.0,0.0,0.7569500268856268,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.4604397011899776,0.7357019629341158,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.8320644628904742,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.330801972048644,-0.642479440546231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0014137945434884,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.17623391038013075,0.7191353736195993,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,-0.34313692757475084,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-1.492436346772417,-0.7719900209264268,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,1.0,0.0,1.2866215234776603,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.21434129921234762,0.6499351197186156,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,-1.1580161531009565,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3579316721684398,-0.8115204177994145,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,-0.26164900502213023,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.1867433888151402,0.13970181633010767,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,1.0,-0.7098325790615434,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-1.487450280266981,-0.8819339372294239,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,0.0,1.2866215234776603,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-1.3013037973973742,-0.23934439431082313,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,1.0,0.0,0.1457906077409725,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0537816153368493,0.5086007152737315,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,-0.22090504374581998,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0039209502824906,0.07908265862532525,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,0.0,-1.2802480369298872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20116424290731033,-0.976105401655085,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.10504664646466227,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.7030949377878579,0.36477360165103057,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,-1.1580161531009565,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3025475951845072,-0.88345603398402,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,1.0,-0.9950403079957154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6431430186798353,-0.8257045948023894,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.9135523854430948,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,-1.4891123024354598,-0.9197437029885204,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,-1.2395040756535771,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5184913560439377,-0.9616123934265398,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0421577558197987,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.4842453569728153,1.703534905124665,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,1.0,0.0,0.7569500268856268,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6133457406900115,0.7968505455970186,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,1.0,0.5532302205040753,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,-1.5140426349626392,-0.6260893262177544,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,-1.2802480369298872,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,-1.5007464576148102,-0.9986941998682208,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.5532302205040753,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26598310747797715,0.4262310155395038,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.7162060656093165,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.4908934456467304,1.3776076652818112,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,1.0,0.8384379494382472,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.006707649195310242,0.47670286154697916,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.1643896396487294,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6388134186413283,2.13925164565773,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,-1.1172721918246462,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-1.4675060142452376,-0.966090446197308,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.5939741817803856,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7363353811574304,0.8186672657462291,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.8791819107145575,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.9956108394400973,1.2522883658200683,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0,1.0,-0.5468567339563021,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.311275930408246,-0.7576073095641567,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,-0.26164900502213023,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3512835834945245,0.19059279042942845,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.0,1.0,1.0,1.531085291135522,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-1.3096139082397673,-0.2211454113754353,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,1.0,0.0,-0.6283446565089228,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.2548862977227642,-0.23859437562015254,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,-0.09867315991688917,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.1767712558042682,0.3090516248088616,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,-1.2802480369298872,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-1.3561505289571691,-0.9967750343950345,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,1.0,-0.5468567339563021,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-1.302965819565853,-0.7929905442652014,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,1.0,0.0,-0.26164900502213023,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2892514178366781,-0.16659258131578203,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,1.0,-0.46536881140368164,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.307533661689943,-0.3165963194498872,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.7162060656093165,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.1119523912336016,1.1362340031254317,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,1.0,0.0,1.4495973685829016,0.5,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-0.3456410505221599,0.6354641708633256,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,-1.1987601143772666,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.2216458543531916,-0.8757352533447645,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,1.0,-0.954296346719405,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.273168541576029,-0.5792131580508465,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,1.0,0.7569500268856268,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0170980065875277,-0.22116747074869028,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,-0.954296346719405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6996517724081087,-0.8283737789662463,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.3495104141225239,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.567346465396747,0.9933775019259513,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,-0.4246248501273713,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.1917294553205764,0.058523322751650744,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,1.0,-0.46536881140368164,0.5,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-0.2941183632993221,-0.49688757706312875,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,1.5718292524118322,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7036322832119952,2.6533894581123763,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,-1.2802480369298872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6331708856689635,-0.9871792070291028,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,-0.26164900502213023,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5717951864780456,-0.08832592500698722,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,1.5718292524118322,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.01169371570074638,1.0581658811759322,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,-1.1580161531009565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6647493068700576,-0.9296263022067673,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.8320644628904742,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4986662110649859,-0.565646643499012,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,-0.5876006952326126,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.7994922235596182,-0.3037798235887233,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,-1.1987601143772666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3374500607225587,-0.9136553159701362,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,0.0,1.6125732136881425,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.3978202042119265,2.379809111003674,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,-0.8728084241667844,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3374500607225587,-0.6475751557681395,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,-1.2802480369298872,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5103003662443364,-0.9720023582296521,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,-0.7913205016141639,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-1.5123806127941606,-0.8928092082441466,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,1.0,0.0,1.6125732136881425,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4775972682989011,2.570578570913048,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,1.0,0.0,0.3902543753988342,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28913229679388636,0.04568476751723175,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.6283446565089228,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-1.4990844354463315,-0.8572053798105514,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,-1.0357842692720256,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.44868642496783534,-0.822351570067627,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.4495973685829016,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.7883954138044051,2.517746371967286,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.0,1.0,1.0,0.9606698332671783,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-1.3511644624517332,-0.38870841062053285,0.0,0.0,0.0,0.0,1.0,0.0,1.0
